run,idx,step_e,avg_reward,avg_loss
contractorinactive,478,5736,-97.25,-0.20450262054800988
contractorinactive,479,5748,-102.91666666666667,-0.15961625277996064
contractorinactive,480,5760,-120.08333333333333,5.038594436645508
contractorinactive,481,5772,-101.33333333333333,-0.4612335443496704
contractorinactive,482,5784,-97.41666666666667,-0.12739850729703903
contractorinactive,483,5796,-84.33333333333333,-0.32612460255622866
contractorinactive,484,5808,-112.66666666666667,-0.0907036878168583
contractorinactive,485,5820,-106.33333333333333,0.44480760097503663
contractorinactive,486,5832,-100.58333333333333,-0.5209710419178009
contractorinactive,487,5844,-101.91666666666667,-0.1675302878022194
contractorinactive,488,5856,-125.41666666666667,-0.307805198431015
contractorinactive,489,5868,-96.0,-0.39413854479789734
contractorinactive,490,5880,-85.83333333333333,-0.5271135747432709
contractorinactive,491,5892,-103.75,-0.4547302186489105
contractorinactive,492,5904,-101.33333333333333,5.48455696105957
contractorinactive,493,5916,-90.83333333333333,2.654318928718567
contractorinactive,494,5928,-86.33333333333333,-0.48465015888214114
contractorinactive,495,5940,-86.0,-0.3093506693840027
contractorinactive,496,5952,-88.5,-0.28760977685451505
contractorinactive,497,5964,-93.66666666666667,-0.3330386638641357
contractorinactive,498,5976,-94.83333333333333,-0.48676779866218567
contractorinactive,499,5988,-123.66666666666667,-0.5322861254215241
contractorinactive,500,6000,-100.33333333333333,1.2131139516830445
contractorinactive,501,6012,-94.25,0.3861427754163742
contractorinactive,502,6024,-101.58333333333333,-0.3828258216381073
contractorinactive,503,6036,-99.75,0.5181815207004548
contractorinactive,504,6048,-103.25,-0.35646597743034364
contractorinactive,505,6060,-119.83333333333333,-0.13932447507977486
contractorinactive,506,6072,-85.33333333333333,-0.19040134251117707
contractorinactive,507,6084,-109.08333333333333,0.015132512897253036
contractorinactive,508,6096,-101.91666666666667,2.1832627058029175
contractorinactive,509,6108,-96.5,0.9424323797225952
contractorinactive,510,6120,-86.75,-0.3342054784297943
contractorinactive,511,6132,-86.08333333333333,-0.4195628106594086
contractorinactive,512,6144,-107.91666666666667,-0.4030037343502045
contractorinactive,513,6156,-90.58333333333333,0.8715203523635864
contractorinactive,514,6168,-96.58333333333333,-0.45874993205070497
contractorinactive,515,6180,-92.16666666666667,0.13983781710267068
contractorinactive,516,6192,-111.25,-0.46364741325378417
contractorinactive,517,6204,-98.41666666666667,-0.31686545014381406
contractorinactive,518,6216,-101.08333333333333,-0.21945597976446152
contractorinactive,519,6228,-99.41666666666667,-0.4249756395816803
contractorinactive,520,6240,-110.08333333333333,-0.302346408367157
contractorinactive,521,6252,-83.08333333333333,-0.08563247323036194
contractorinactive,522,6264,-80.5,2.8118804454803468
contractorinactive,523,6276,-115.08333333333333,-0.187089766561985
contractorinactive,524,6288,-83.66666666666667,-0.07560155764222146
contractorinactive,525,6300,-90.0,-0.27062574923038485
contractorinactive,526,6312,-81.0,-0.12717030569911003
contractorinactive,527,6324,-87.08333333333333,-0.030353586375713348
contractorinactive,528,6336,-88.66666666666667,0.10304733291268349
contractorinactive,529,6348,-111.33333333333333,-0.09889188855886459
contractorinactive,530,6360,-83.58333333333333,-0.0034116476774215697
contractorinactive,531,6372,-64.25,-0.35091204643249513
contractorinactive,532,6384,-88.33333333333333,-0.3796256572008133
contractorinactive,533,6396,-92.08333333333333,-0.3164744466543198
contractorinactive,534,6408,-79.25,-0.07374160028994084
contractorinactive,535,6420,-76.75,-0.40885035395622255
contractorinactive,536,6432,-87.75,0.022796203941106798
contractorinactive,537,6444,-81.91666666666667,0.15810123980045318
contractorinactive,538,6456,-81.83333333333333,0.45936653912067416
contractorinactive,539,6468,-71.83333333333333,-0.3507199577987194
contractorinactive,540,6480,-80.41666666666667,-0.4469200611114502
contractorinactive,541,6492,-84.83333333333333,-0.26573742628097535
contractorinactive,542,6504,-81.75,0.34562956392765043
contractorinactive,543,6516,-83.16666666666667,-0.4832733333110809
contractorinactive,544,6528,-72.66666666666667,-0.020086736232042313
contractorinactive,545,6540,-88.91666666666667,-0.4072211802005768
contractorinactive,546,6552,-81.75,0.8810797095298767
contractorinactive,547,6564,-93.0,-0.2910144984722137
contractorinactive,548,6576,-84.33333333333333,-0.3926195174455643
contractorinactive,549,6588,-87.16666666666667,-0.27251283824443817
contractorinactive,550,6600,-72.75,-0.03425727821886539
contractorinactive,551,6612,-75.5,-0.08893076293170452
contractorinactive,552,6624,-100.91666666666667,0.13552051708102225
contractorinactive,553,6636,-79.58333333333333,-0.2067832112312317
contractorinactive,554,6648,-85.41666666666667,0.008522474765777588
contractorinactive,555,6660,-87.91666666666667,0.4243727773427963
contractorinactive,556,6672,-114.41666666666667,-0.5333002924919128
contractorinactive,557,6684,-89.0,2.394370460510254
contractorinactive,558,6696,-82.41666666666667,3.054982328414917
contractorinactive,559,6708,-72.91666666666667,0.1093671340495348
contractorinactive,560,6720,-74.33333333333333,-0.10002453327178955
contractorinactive,561,6732,-84.83333333333333,-0.3896535634994507
contractorinactive,562,6744,-102.83333333333333,0.30657464265823364
contractorinactive,563,6756,-182.33333333333334,3.943586587905884
contractorinactive,564,6768,-110.91666666666667,-0.26746153831481934
contractorinactive,565,6780,-127.66666666666667,-0.3310253739356995
contractorinactive,566,6792,-101.58333333333333,-0.5028858780860901
contractorinactive,567,6804,-91.16666666666667,-0.4356817424297333
contractorinactive,568,6816,-92.75,-0.3443311870098114
contractorinactive,569,6828,-110.83333333333333,-0.4174765944480896
contractorinactive,570,6840,-81.75,-0.30760978162288666
contractorinactive,571,6852,-100.83333333333333,3.713990592956543
contractorinactive,572,6864,-85.91666666666667,-0.40826411843299865
contractorinactive,573,6876,-87.91666666666667,-0.04796771928668022
contractorinactive,574,6888,-102.08333333333333,0.7745232224464417
contractorinactive,575,6900,-89.83333333333333,0.8057406067848205
contractorinactive,576,6912,-99.58333333333333,1.3849364995956421
contractorinactive,577,6924,-81.25,0.8634408831596374
contractorinactive,578,6936,-84.33333333333333,0.20062771886587144
contractorinactive,579,6948,-117.41666666666667,-0.32910117208957673
contractorinactive,580,6960,-79.25,0.2316763125360012
contractorinactive,581,6972,-82.08333333333333,-0.49299652576446534
contractorinactive,582,6984,-134.58333333333334,3.4277153491973875
contractorinactive,583,6996,-94.25,-0.11430722400546074
contractorinactive,584,7008,-97.25,-0.09099419489502907
contractorinactive,585,7020,-116.66666666666667,4.834258937835694
contractorinactive,586,7032,-92.33333333333333,-0.08748143091797829
contractorinactive,587,7044,-83.58333333333333,-0.050058680772781375
contractorinactive,588,7056,-118.83333333333333,-0.3607253134250641
contractorinactive,589,7068,-96.91666666666667,-0.27034413516521455
contractorinactive,590,7080,-131.5,-0.3870541274547577
contractorinactive,591,7092,-86.0,0.1350007712841034
contractorinactive,592,7104,-92.58333333333333,-0.4353009402751923
contractorinactive,593,7116,-88.33333333333333,-0.17878490686416626
contractorinactive,594,7128,-96.66666666666667,0.5330950736999511
contractorinactive,595,7140,-130.5,-0.32380157709121704
contractorinactive,596,7152,-97.41666666666667,2.159248447418213
contractorinactive,597,7164,-89.16666666666667,-0.4145915687084198
contractorinactive,598,7176,-90.75,-0.5077798247337342
contractorinactive,599,7188,-110.33333333333333,-0.4566196620464325
contractorinactive,600,7200,-157.33333333333334,-0.516647481918335
contractorinactive,601,7212,-86.66666666666667,-0.5362054109573364
contractorinactive,602,7224,-79.33333333333333,-0.18127114623785018
contractorinactive,603,7236,-83.0,1.9598663091659545
contractorinactive,604,7248,-81.83333333333333,-0.3626097023487091
contractorinactive,605,7260,-99.83333333333333,-0.4032701551914215
contractorinactive,606,7272,-92.5,-0.5174965500831604
contractorinactive,607,7284,-107.33333333333333,-0.3559138774871826
contractorinactive,608,7296,-98.83333333333333,-0.36442253589630125
contractorinactive,609,7308,-94.83333333333333,-0.30579901188611985
contractorinactive,610,7320,-121.91666666666667,0.0904666967689991
contractorinactive,611,7332,-136.16666666666666,-0.4754535317420959
contractorinactive,612,7344,-102.16666666666667,0.2712567955255508
contractorinactive,613,7356,-116.16666666666667,0.5855688512325287
contractorinactive,614,7368,-125.16666666666667,0.05433967113494873
contractorinactive,615,7380,-112.75,-0.2520626664161682
contractorinactive,616,7392,-110.75,-0.30734364986419677
contractorinactive,617,7404,-119.5,-0.24176015704870224
contractorinactive,618,7416,-88.5,0.22050995528697967
contractorinactive,619,7428,-92.5,-0.3046147972345352
contractorinactive,620,7440,-98.16666666666667,-0.5394464373588562
contractorinactive,621,7452,-115.08333333333333,-0.34692562818527223
contractorinactive,622,7464,-82.58333333333333,-0.28725713193416597
contractorinactive,623,7476,-123.0,-0.45235821008682253
contractorinactive,624,7488,-92.08333333333333,-0.20327330231666565
contractorinactive,625,7500,-93.66666666666667,-0.07378679998219013
contractorinactive,626,7512,-93.83333333333333,-0.48562907576560976
contractorinactive,627,7524,-108.66666666666667,-0.3701458930969238
contractorinactive,628,7536,-95.91666666666667,-0.4015583276748657
contractorinactive,629,7548,-111.91666666666667,0.3045079529285431
contractorinactive,630,7560,-86.5,-0.4331482291221619
contractorinactive,631,7572,-111.33333333333333,-0.18513473570346833
contractorinactive,632,7584,-85.83333333333333,-0.2740043640136719
contractorinactive,633,7596,-136.58333333333334,-0.3407324492931366
contractorinactive,634,7608,-105.5,-0.3914092302322388
contractorinactive,635,7620,-118.58333333333333,-0.3707257270812988
contractorinactive,636,7632,-114.33333333333333,-0.4484000563621521
contractorinactive,637,7644,-105.41666666666667,-0.33550639152526857
contractorinactive,638,7656,-126.33333333333333,-0.5169703125953674
contractorinactive,639,7668,-107.58333333333333,-0.4837599456310272
contractorinactive,640,7680,-106.41666666666667,-0.46247464418411255
contractorinactive,641,7692,-95.91666666666667,-0.4748807311058044
contractorinactive,642,7704,-104.25,0.08571507260203362
contractorinactive,643,7716,-84.08333333333333,-0.43653741478919983
contractorinactive,644,7728,-142.58333333333334,-0.47691926956176756
contractorinactive,645,7740,-95.75,-0.2857001721858978
contractorinactive,646,7752,-93.66666666666667,1.5644465208053588
contractorinactive,647,7764,-97.33333333333333,-0.3508004307746887
contractorinactive,648,7776,-85.66666666666667,-0.34686188995838163
contractorinactive,649,7788,-103.16666666666667,-0.5492843508720398
contractorinactive,650,7800,-98.16666666666667,-0.5097276031970978
contractorinactive,651,7812,-95.25,0.14248973429203032
contractorinactive,652,7824,-109.91666666666667,-0.27288424372673037
contractorinactive,653,7836,-101.83333333333333,0.26658485680818556
contractorinactive,654,7848,-117.66666666666667,-0.3802760750055313
contractorinactive,655,7860,-107.66666666666667,0.8038660228252411
contractorinactive,656,7872,-104.16666666666667,0.08844999372959136
contractorinactive,657,7884,-121.25,-0.44247821569442747
contractorinactive,658,7896,-93.5,0.2927633531391621
contractorinactive,659,7908,-103.75,1.0454652309417725
contractorinactive,660,7920,-116.83333333333333,0.7813232064247131
contractorinactive,661,7932,-91.83333333333333,-0.12338093668222427
contractorinactive,662,7944,-91.33333333333333,-0.06453272216022014
contractorinactive,663,7956,-81.5,-0.44917487502098086
contractorinactive,664,7968,-118.75,-0.33073064386844636
contractorinactive,665,7980,-92.5,0.07255485951900482
contractorinactive,666,7992,-99.83333333333333,1.101595652103424
contractorinactive,667,8004,-116.0,-0.23821659088134767
contractorinactive,668,8016,-105.91666666666667,-0.10765979960560798
contractorinactive,669,8028,-124.91666666666667,-0.3513993203639984
contractorinactive,670,8040,-105.91666666666667,-0.3239788591861725
contractorinactive,671,8052,-104.75,-0.30650087296962736
contractorinactive,672,8064,-106.41666666666667,-0.056979816406965256
contractorinactive,673,8076,-119.0,-0.3780285894870758
contractorinactive,674,8088,-84.66666666666667,-0.031910885125398636
contractorinactive,675,8100,-104.91666666666667,-0.34625126123428346
contractorinactive,676,8112,-107.16666666666667,-0.09558483734726905
contractorinactive,677,8124,-102.25,0.2888863980770111
contractorinactive,678,8136,-97.16666666666667,0.297583869099617
contractorinactive,679,8148,-105.16666666666667,0.538577276468277
contractorinactive,680,8160,-89.08333333333333,-0.3917113721370697
contractorinactive,681,8172,-101.0,-0.19952647238969803
contractorinactive,682,8184,-103.33333333333333,-0.4102623462677002
contractorinactive,683,8196,-90.41666666666667,-0.39022383093833923
contractorinactive,684,8208,-115.58333333333333,-0.1777997985482216
contractorinactive,685,8220,-103.83333333333333,-0.26083126068115237
contractorinactive,686,8232,-77.0,0.039695648849010466
contractorinactive,687,8244,-123.0,-0.41199644804000857
contractorinactive,688,8256,-114.91666666666667,0.08504747152328491
contractorinactive,689,8268,-91.66666666666667,-0.01901324316859245
contractorinactive,690,8280,-83.08333333333333,-0.2825100183486938
contractorinactive,691,8292,-203.75,-0.15549280345439911
contractorinactive,692,8304,-109.5,-0.5276838898658752
contractorinactive,693,8316,-102.83333333333333,0.1303918406367302
contractorinactive,694,8328,-118.0,-0.20148369371891023
contractorinactive,695,8340,-109.08333333333333,2.586362838745117
contractorinactive,696,8352,-97.5,-0.44621834754943845
contractorinactive,697,8364,-91.91666666666667,-0.027334093302488326
contractorinactive,698,8376,-133.5,-0.0719766914844513
contractorinactive,699,8388,-101.41666666666667,-0.4773979425430298
contractorinactive,700,8400,-87.75,0.9411303997039795
contractorinactive,701,8412,-103.58333333333333,-0.4457822799682617
contractorinactive,702,8424,-142.41666666666666,-0.5406212627887725
contractorinactive,703,8436,-90.5,-0.46691798567771914
contractorinactive,704,8448,-106.58333333333333,-0.3647657215595245
contractorinactive,705,8460,-103.5,-0.1288758747279644
contractorinactive,706,8472,-100.83333333333333,-0.09858152717351913
contractorinactive,707,8484,-106.66666666666667,-0.4436677098274231
contractorinactive,708,8496,-105.16666666666667,-0.35292583107948305
contractorinactive,709,8508,-84.25,0.01824115216732025
contractorinactive,710,8520,-91.5,0.9954033017158508
contractorinactive,711,8532,-121.41666666666667,7.248019886016846
contractorinactive,712,8544,-120.58333333333333,5.750718879699707
contractorinactive,713,8556,-90.16666666666667,-0.4013747274875641
contractorinactive,714,8568,-115.83333333333333,0.27921095341444013
contractorinactive,715,8580,-116.16666666666667,-0.38204631209373474
contractorinactive,716,8592,-115.75,-0.38314592838287354
contractorinactive,717,8604,-108.33333333333333,-0.009934914857149124
contractorinactive,718,8616,-100.91666666666667,-0.3690079391002655
contractorinactive,719,8628,-112.91666666666667,-0.24550640285015107
contractorinactive,720,8640,-121.41666666666667,-0.4330646574497223
contractorinactive,721,8652,-111.08333333333333,-0.3794767498970032
contractorinactive,722,8664,-91.5,-0.49479697942733764
contractorinactive,723,8676,-87.75,-0.28156818002462386
contractorinactive,724,8688,-89.66666666666667,-0.05098065882921219
contractorinactive,725,8700,-134.0,-0.4332640051841736
contractorinactive,726,8712,-99.33333333333333,1.5922896146774292
contractorinactive,727,8724,-95.75,-0.002578898519277573
contractorinactive,728,8736,-97.5,-0.5616418600082398
contractorinactive,729,8748,-106.08333333333333,0.4796509981155396
contractorinactive,730,8760,-99.5,-0.36075419187545776
contractorinactive,731,8772,-106.66666666666667,1.3188767671585082
contractorinactive,732,8784,-107.0,0.15410370081663133
contractorinactive,733,8796,-113.83333333333333,2.422881746292114
contractorinactive,734,8808,-110.75,1.202411699295044
contractorinactive,735,8820,-88.33333333333333,-0.30990928411483765
contractorinactive,736,8832,-92.25,0.6124511659145355
contractorinactive,737,8844,-105.08333333333333,-0.060296008735895155
contractorinactive,738,8856,-86.16666666666667,0.30477890372276306
contractorinactive,739,8868,-93.5,-0.3433490008115768
contractorinactive,740,8880,-89.25,0.22245879620313644
contractorinactive,741,8892,-89.41666666666667,-0.29607442021369934
contractorinactive,742,8904,-103.66666666666667,-0.5097910106182099
contractorinactive,743,8916,-106.75,-0.2928327113389969
contractorinactive,744,8928,-129.91666666666666,-0.49615214467048646
contractorinactive,745,8940,-89.75,0.4047988593578339
contractorinactive,746,8952,-113.41666666666667,-0.47082883715629575
contractorinactive,747,8964,-121.66666666666667,-0.2973098590970039
contractorinactive,748,8976,-95.91666666666667,0.03046119064092636
contractorinactive,749,8988,-105.0,-0.3806069016456604
contractorinactive,750,9000,-145.66666666666666,-0.24966071173548698
contractorinactive,751,9012,-102.33333333333333,0.7958234190940857
contractorinactive,752,9024,-106.91666666666667,0.504594761133194
contractorinactive,753,9036,-107.41666666666667,-0.34418867230415345
contractorinactive,754,9048,-119.16666666666667,-0.1129750669002533
contractorinactive,755,9060,-136.75,-0.41912944316864015
contractorinactive,756,9072,-107.16666666666667,-0.1496327668428421
contractorinactive,757,9084,-122.75,-0.2935293436050415
contractorinactive,758,9096,-119.33333333333333,-0.42299744486808777
contractorinactive,759,9108,-126.75,0.8444236874580383
contractorinactive,760,9120,-105.33333333333333,-0.3877188920974731
contractorinactive,761,9132,-111.0,0.2938762217760086
contractorinactive,762,9144,-99.33333333333333,-0.22188561260700226
contractorinactive,763,9156,-102.66666666666667,-0.35206122398376466
contractorinactive,764,9168,-97.58333333333333,-0.30666821300983427
contractorinactive,765,9180,-102.16666666666667,-0.12047275677323341
contractorinactive,766,9192,-98.33333333333333,-0.36944117546081545
contractorinactive,767,9204,-104.75,-0.4266740083694458
contractorinactive,768,9216,-88.58333333333333,-0.3812213361263275
contractorinactive,769,9228,-92.75,-0.4579553365707397
contractorinactive,770,9240,-117.91666666666667,-0.06354787647724151
contractorinactive,771,9252,-96.5,-0.3203046262264252
contractorinactive,772,9264,-123.75,-0.29507152140140536
contractorinactive,773,9276,-86.58333333333333,0.5385384023189544
contractorinactive,774,9288,-91.0,0.23942122235894203
contractorinactive,775,9300,-80.83333333333333,-0.30133587419986724
contractorinactive,776,9312,-88.66666666666667,0.32326175570487975
contractorinactive,777,9324,-107.41666666666667,-0.0021348431706428527
contractorinactive,778,9336,-131.33333333333334,-0.4081417083740234
contractorinactive,779,9348,-146.75,-0.5432008802890778
contractorinactive,780,9360,-113.58333333333333,1.3234378337860107
contractorinactive,781,9372,-103.25,-0.45176297426223755
contractorinactive,782,9384,-93.58333333333333,0.34526788592338564
contractorinactive,783,9396,-100.5,0.6708588838577271
contractorinactive,784,9408,-107.58333333333333,-0.4075169086456299
contractorinactive,785,9420,-92.33333333333333,-0.5045000493526459
contractorinactive,786,9432,-112.08333333333333,-0.23395455181598662
contractorinactive,787,9444,-74.83333333333333,-0.3899815618991852
contractorinactive,788,9456,-155.33333333333334,-0.41432092785835267
contractorinactive,789,9468,-94.83333333333333,0.9466712713241577
contractorinactive,790,9480,-90.91666666666667,-0.2806321054697037
contractorinactive,791,9492,-94.0,0.678249204158783
contractorinactive,792,9504,-107.75,-0.1520005851984024
contractorinactive,793,9516,-75.16666666666667,0.1505838416516781
contractorinactive,794,9528,-98.33333333333333,-0.25757547169923783
contractorinactive,795,9540,-78.91666666666667,-0.2743269681930542
contractorinactive,796,9552,-91.83333333333333,-0.24758167266845704
contractorinactive,797,9564,-78.75,-0.18867066204547883
contractorinactive,798,9576,-89.33333333333333,0.4415602147579193
contractorinactive,799,9588,-82.16666666666667,-0.18579763546586037
contractorinactive,800,9600,-95.0,-0.31261861622333526
contractorinactive,801,9612,-91.66666666666667,-0.2962297946214676
contractorinactive,802,9624,-101.33333333333333,1.972646713256836
contractorinactive,803,9636,-86.75,0.04069445729255676
contractorinactive,804,9648,-95.83333333333333,0.12344593368470669
contractorinactive,805,9660,-100.66666666666667,2.9530189990997315
contractorinactive,806,9672,-90.0,-0.2653473436832428
contractorinactive,807,9684,-98.75,-0.15306420922279357
contractorinactive,808,9696,-96.91666666666667,-0.5230478584766388
contractorinactive,809,9708,-82.58333333333333,-0.2769511342048645
contractorinactive,810,9720,-116.0,-0.314568293094635
contractorinactive,811,9732,-98.25,4.025701427459717
contractorinactive,812,9744,-86.0,-0.31423357129096985
contractorinactive,813,9756,-95.0,-0.39986580014228823
contractorinactive,814,9768,-158.5,3.8834299564361574
contractorinactive,815,9780,-80.83333333333333,-0.48779320120811465
contractorinactive,816,9792,-95.0,-0.4855325400829315
contractorinactive,817,9804,-85.25,-0.3338399350643158
contractorinactive,818,9816,-114.66666666666667,-0.10328909456729889
contractorinactive,819,9828,-83.0,-0.44456414580345155
contractorinactive,820,9840,-80.41666666666667,-0.20149796456098557
contractorinactive,821,9852,-95.16666666666667,2.2690854549407957
contractorinactive,822,9864,-90.08333333333333,1.0527812242507935
contractorinactive,823,9876,-78.58333333333333,0.21484136953949928
contractorinactive,824,9888,-90.58333333333333,-0.24001066386699677
contractorinactive,825,9900,-111.16666666666667,0.5683139279484749
contractorinactive,826,9912,-99.83333333333333,-0.4657187879085541
contractorinactive,827,9924,-127.33333333333333,-0.28202504813671114
contractorinactive,828,9936,-98.66666666666667,-0.5737825155258178
contractorinactive,829,9948,-110.58333333333333,-0.12748954445123672
contractorinactive,830,9960,-132.25,0.048611517250537875
contractorinactive,831,9972,-132.25,-0.41185876727104187
contractorinactive,832,9984,-83.75,-0.28129291236400605
